0.491779	0.589633	0	0	0.02	10
0.473509	0.636571	0	0	0.02	10
0.444336	0.677516	0	0	0.02	10
0.406094	0.709945	0	0	0.02	10
0.361185	0.731869	0	0	0.02	10
0.312433	0.741961	0	0	0.02	10
0.262899	0.739637	0	0	0.02	10
0.215696	0.725092	0	0	0.02	10
0.17379	0.69929	0	0	0.02	10
0.139815	0.663902	0	0	0.02	10
0.115904	0.621201	0	0	0.02	10
0.103561	0.57392	0	0	0.02	10
0.103561	0.52508	0	0	0.02	10
0.115904	0.477799	0	0	0.02	10
0.139815	0.435099	0	0	0.02	10
0.17379	0.39971	0	0	0.02	10
0.215696	0.373908	0	0	0.02	10
0.262898	0.359363	0	0	0.02	10
0.312432	0.357039	0	0	0.02	10
0.361185	0.367131	0	0	0.02	10
0.406094	0.389055	0	0	0.02	10
0.444336	0.421484	0	0	0.02	10
0.473509	0.462429	0	0	0.02	10
0.491779	0.509367	0	0	0.02	10
0.498	0.5594	0	0	0.02	10
0.491779	0.609433	0	0	0.02	10
0.473509	0.656371	0	0	0.02	10
0.444336	0.697316	0	0	0.02	10
0.406094	0.729745	0	0	0.02	10
0.361185	0.751669	0	0	0.02	10
0.312433	0.761761	0	0	0.02	10
0.262899	0.759437	0	0	0.02	10
0.215696	0.744892	0	0	0.02	10
0.17379	0.71909	0	0	0.02	10
0.139815	0.683702	0	0	0.02	10
0.115904	0.641001	0	0	0.02	10
0.103561	0.59372	0	0	0.02	10
0.103561	0.54488	0	0	0.02	10
0.115904	0.497599	0	0	0.02	10
0.139815	0.454899	0	0	0.02	10
0.17379	0.41951	0	0	0.02	10
0.215696	0.393708	0	0	0.02	10
0.262898	0.379163	0	0	0.02	10
0.312432	0.376839	0	0	0.02	10
0.361185	0.386931	0	0	0.02	10
0.406094	0.408855	0	0	0.02	10
0.444336	0.441284	0	0	0.02	10
0.473509	0.482229	0	0	0.02	10
0.491779	0.529167	0	0	0.02	10
0.498	0.5792	0	0	0.02	10
0.491779	0.629233	0	0	0.02	10
0.473509	0.676171	0	0	0.02	10
0.444336	0.717116	0	0	0.02	10
0.406094	0.749545	0	0	0.02	10
0.361185	0.771469	0	0	0.02	10
0.312433	0.781561	0	0	0.02	10
0.262899	0.779237	0	0	0.02	10
0.215696	0.764692	0	0	0.02	10
0.17379	0.73889	0	0	0.02	10
0.139815	0.703502	0	0	0.02	10
0.115904	0.660801	0	0	0.02	10
0.103561	0.61352	0	0	0.02	10
0.103561	0.56468	0	0	0.02	10
0.115904	0.517399	0	0	0.02	10
0.139815	0.474699	0	0	0.02	10
0.17379	0.43931	0	0	0.02	10
0.215696	0.413508	0	0	0.02	10
0.262898	0.398963	0	0	0.02	10
0.312432	0.396639	0	0	0.02	10
0.361185	0.406731	0	0	0.02	10
0.406094	0.428655	0	0	0.02	10
0.444336	0.461084	0	0	0.02	10
0.473509	0.502029	0	0	0.02	10
0.491779	0.548967	0	0	0.02	10
0.498	0.599	0	0	0.02	10
0.491779	0.649032	0	0	0.02	10
0.473509	0.695971	0	0	0.02	10
0.444336	0.736916	0	0	0.02	10
0.406094	0.769345	0	0	0.02	10
0.361185	0.791269	0	0	0.02	10
0.312433	0.801361	0	0	0.02	10
0.262899	0.799037	0	0	0.02	10
0.215696	0.784492	0	0	0.02	10
0.17379	0.75869	0	0	0.02	10
0.139815	0.723302	0	0	0.02	10
0.115904	0.680601	0	0	0.02	10
0.103561	0.63332	0	0	0.02	10
0.103561	0.58448	0	0	0.02	10
0.115904	0.537199	0	0	0.02	10
0.139815	0.494499	0	0	0.02	10
0.17379	0.45911	0	0	0.02	10
0.215696	0.433308	0	0	0.02	10
0.262898	0.418763	0	0	0.02	10
0.312432	0.416439	0	0	0.02	10
0.361185	0.426531	0	0	0.02	10
0.406094	0.448455	0	0	0.02	10
0.444336	0.480884	0	0	0.02	10
0.473509	0.521829	0	0	0.02	10
0.491779	0.568767	0	0	0.02	10
0.498	0.6188	0	0	0.02	10
0.491779	0.668832	0	0	0.02	10
0.473509	0.715771	0	0	0.02	10
0.444336	0.756716	0	0	0.02	10
0.406094	0.789145	0	0	0.02	10
0.361185	0.811069	0	0	0.02	10
0.312433	0.821161	0	0	0.02	10
0.262899	0.818837	0	0	0.02	10
0.215696	0.804292	0	0	0.02	10
0.17379	0.77849	0	0	0.02	10
0.139815	0.743102	0	0	0.02	10
0.115904	0.700401	0	0	0.02	10
0.103561	0.65312	0	0	0.02	10
0.103561	0.60428	0	0	0.02	10
0.115904	0.556999	0	0	0.02	10
0.139815	0.514299	0	0	0.02	10
0.17379	0.47891	0	0	0.02	10
0.215696	0.453108	0	0	0.02	10
0.262898	0.438563	0	0	0.02	10
0.312432	0.436239	0	0	0.02	10
0.361185	0.446331	0	0	0.02	10
0.406094	0.468255	0	0	0.02	10
0.444336	0.500684	0	0	0.02	10
0.473509	0.541629	0	0	0.02	10
0.491779	0.588567	0	0	0.02	10
0.498	0.6386	0	0	0.02	10
0.49178	0.688632	0	0	0.02	10
0.473509	0.735571	0	0	0.02	10
0.444336	0.776516	0	0	0.02	10
0.406094	0.808945	0	0	0.02	10
0.361186	0.830869	0	0	0.02	10
0.312433	0.840961	0	0	0.02	10
0.262899	0.838637	0	0	0.02	10
0.215696	0.824092	0	0	0.02	10
0.17379	0.79829	0	0	0.02	10
0.139815	0.762902	0	0	0.02	10
0.115904	0.720201	0	0	0.02	10
0.103561	0.67292	0	0	0.02	10
0.103561	0.62408	0	0	0.02	10
0.115904	0.576799	0	0	0.02	10
0.139815	0.534099	0	0	0.02	10
0.17379	0.49871	0	0	0.02	10
0.215696	0.472908	0	0	0.02	10
0.262898	0.458363	0	0	0.02	10
0.312432	0.456039	0	0	0.02	10
0.361185	0.466131	0	0	0.02	10
0.406094	0.488055	0	0	0.02	10
0.444336	0.520484	0	0	0.02	10
0.473509	0.561429	0	0	0.02	10
0.491779	0.608367	0	0	0.02	10
0.498	0.6584	0	0	0.02	10
0.49178	0.708432	0	0	0.02	10
0.473509	0.755371	0	0	0.02	10
0.444336	0.796316	0	0	0.02	10
0.406094	0.828745	0	0	0.02	10
0.361186	0.850669	0	0	0.02	10
0.312433	0.860761	0	0	0.02	10
0.262899	0.858437	0	0	0.02	10
0.215696	0.843892	0	0	0.02	10
0.17379	0.81809	0	0	0.02	10
0.139815	0.782702	0	0	0.02	10
0.115904	0.740001	0	0	0.02	10
0.103561	0.69272	0	0	0.02	10
0.103561	0.64388	0	0	0.02	10
0.115904	0.5966	0	0	0.02	10
0.139815	0.553899	0	0	0.02	10
0.17379	0.51851	0	0	0.02	10
0.215696	0.492708	0	0	0.02	10
0.262898	0.478163	0	0	0.02	10
0.312432	0.475839	0	0	0.02	10
0.361185	0.485931	0	0	0.02	10
0.406094	0.507855	0	0	0.02	10
0.444336	0.540284	0	0	0.02	10
0.473509	0.581229	0	0	0.02	10
0.491779	0.628167	0	0	0.02	10
0.498	0.6782	0	0	0.02	10
0.49178	0.728232	0	0	0.02	10
0.473509	0.775171	0	0	0.02	10
0.444336	0.816116	0	0	0.02	10
0.406094	0.848545	0	0	0.02	10
0.361186	0.870469	0	0	0.02	10
0.312433	0.880561	0	0	0.02	10
0.262899	0.878237	0	0	0.02	10
0.215696	0.863692	0	0	0.02	10
0.17379	0.83789	0	0	0.02	10
0.139815	0.802502	0	0	0.02	10
0.115904	0.759801	0	0	0.02	10
0.103561	0.71252	0	0	0.02	10
0.103561	0.66368	0	0	0.02	10
0.115904	0.6164	0	0	0.02	10
0.139815	0.573699	0	0	0.02	10
0.17379	0.538311	0	0	0.02	10
0.215696	0.512508	0	0	0.02	10
0.262898	0.497963	0	0	0.02	10
0.312432	0.495639	0	0	0.02	10
0.361185	0.505731	0	0	0.02	10
0.406094	0.527655	0	0	0.02	10
0.444336	0.560084	0	0	0.02	10
0.473509	0.601029	0	0	0.02	10
0.491779	0.647967	0	0	0.02	10
0.498	0.698	0	0	0.02	10
0.49178	0.748032	0	0	0.02	10
0.473509	0.794971	0	0	0.02	10
0.444336	0.835916	0	0	0.02	10
0.406094	0.868345	0	0	0.02	10
0.361186	0.890269	0	0	0.02	10
0.312433	0.900361	0	0	0.02	10
0.262899	0.898037	0	0	0.02	10
0.215696	0.883492	0	0	0.02	10
0.17379	0.85769	0	0	0.02	10
0.139815	0.822302	0	0	0.02	10
0.115904	0.779601	0	0	0.02	10
0.103561	0.73232	0	0	0.02	10
0.103561	0.68348	0	0	0.02	10
0.115904	0.6362	0	0	0.02	10
0.139815	0.593499	0	0	0.02	10
0.17379	0.558111	0	0	0.02	10
0.215695	0.532308	0	0	0.02	10
0.262898	0.517763	0	0	0.02	10
0.312432	0.515439	0	0	0.02	10
0.361185	0.525531	0	0	0.02	10
0.406094	0.547455	0	0	0.02	10
0.444336	0.579884	0	0	0.02	10
0.473509	0.620829	0	0	0.02	10
0.491779	0.667767	0	0	0.02	10
0.498	0.7178	0	0	0.02	10
0.49178	0.767832	0	0	0.02	10
0.473509	0.814771	0	0	0.02	10
0.444336	0.855716	0	0	0.02	10
0.406094	0.888145	0	0	0.02	10
0.361186	0.910069	0	0	0.02	10
0.312433	0.920161	0	0	0.02	10
0.262899	0.917837	0	0	0.02	10
0.215696	0.903292	0	0	0.02	10
0.17379	0.87749	0	0	0.02	10
0.139815	0.842102	0	0	0.02	10
0.115904	0.799401	0	0	0.02	10
0.103561	0.75212	0	0	0.02	10
0.103561	0.70328	0	0	0.02	10
0.115904	0.656	0	0	0.02	10
0.139814	0.613299	0	0	0.02	10
0.17379	0.577911	0	0	0.02	10
0.215695	0.552108	0	0	0.02	10
0.262898	0.537563	0	0	0.02	10
0.312432	0.535239	0	0	0.02	10
0.361185	0.545331	0	0	0.02	10
0.406093	0.567255	0	0	0.02	10
0.444336	0.599683	0	0	0.02	10
0.473509	0.640629	0	0	0.02	10
0.491779	0.687567	0	0	0.02	10
0.498	0.7376	0	0	0.02	10
0.49178	0.787632	0	0	0.02	10
0.473509	0.834571	0	0	0.02	10
0.444336	0.875516	0	0	0.02	10
0.406094	0.907945	0	0	0.02	10
0.361186	0.929869	0	0	0.02	10
0.312433	0.939961	0	0	0.02	10
0.262899	0.937637	0	0	0.02	10
0.215696	0.923092	0	0	0.02	10
0.17379	0.89729	0	0	0.02	10
0.139815	0.861902	0	0	0.02	10
0.115904	0.819201	0	0	0.02	10
0.103561	0.77192	0	0	0.02	10
0.103561	0.72308	0	0	0.02	10
0.115904	0.6758	0	0	0.02	10
0.139814	0.633099	0	0	0.02	10
0.17379	0.597711	0	0	0.02	10
0.215695	0.571908	0	0	0.02	10
0.262898	0.557363	0	0	0.02	10
0.312432	0.555039	0	0	0.02	10
0.361185	0.565131	0	0	0.02	10
0.406093	0.587055	0	0	0.02	10
0.444336	0.619483	0	0	0.02	10
0.473509	0.660429	0	0	0.02	10
0.491779	0.707367	0	0	0.02	10
0.498	0.7574	0	0	0.02	10
0.49178	0.807432	0	0	0.02	10
0.473509	0.854371	0	0	0.02	10
0.444336	0.895316	0	0	0.02	10
0.406094	0.927745	0	0	0.02	10
0.361186	0.949669	0	0	0.02	10
0.312433	0.959761	0	0	0.02	10
0.262899	0.957437	0	0	0.02	10
0.215696	0.942892	0	0	0.02	10
0.17379	0.91709	0	0	0.02	10
0.139815	0.881702	0	0	0.02	10
0.115904	0.839001	0	0	0.02	10
0.103561	0.79172	0	0	0.02	10
0.103561	0.74288	0	0	0.02	10
0.115904	0.6956	0	0	0.02	10
0.139814	0.652899	0	0	0.02	10
0.17379	0.617511	0	0	0.02	10
0.215695	0.591708	0	0	0.02	10
0.262898	0.577163	0	0	0.02	10
0.312432	0.574839	0	0	0.02	10
0.361185	0.584931	0	0	0.02	10
0.406093	0.606855	0	0	0.02	10
0.444336	0.639283	0	0	0.02	10
0.473509	0.680229	0	0	0.02	10
0.491779	0.727167	0	0	0.02	10
0.498	0.7772	0	0	0.02	10
0.49178	0.827232	0	0	0.02	10
0.473509	0.874171	0	0	0.02	10
0.444336	0.915116	0	0	0.02	10
0.406094	0.947545	0	0	0.02	10
0.361186	0.969469	0	0	0.02	10
0.312433	0.979561	0	0	0.02	10
0.262899	0.977237	0	0	0.02	10
0.215696	0.962692	0	0	0.02	10
0.17379	0.93689	0	0	0.02	10
0.139815	0.901502	0	0	0.02	10
0.115904	0.858801	0	0	0.02	10
0.103561	0.81152	0	0	0.02	10
0.103561	0.76268	0	0	0.02	10
0.115904	0.7154	0	0	0.02	10
0.139814	0.672699	0	0	0.02	10
0.17379	0.637311	0	0	0.02	10
0.215695	0.611508	0	0	0.02	10
0.262898	0.596963	0	0	0.02	10
0.312432	0.594639	0	0	0.02	10
0.361185	0.604731	0	0	0.02	10
0.406093	0.626655	0	0	0.02	10
0.444336	0.659083	0	0	0.02	10
0.473509	0.700028	0	0	0.02	10
0.491779	0.746967	0	0	0.02	10
0.498	0.797	0	0	0.02	10
0.49178	0.847032	0	0	0.02	10
0.473509	0.893971	0	0	0.02	10
0.444336	0.934916	0	0	0.02	10
0.406094	0.967345	0	0	0.02	10
0.361186	0.989269	0	0	0.02	10
0.312433	0.999361	0	0	0.02	10
0.262899	0.997037	0	0	0.02	10
0.215696	0.982492	0	0	0.02	10
0.17379	0.95669	0	0	0.02	10
0.139815	0.921302	0	0	0.02	10
0.115904	0.878601	0	0	0.02	10
0.103561	0.83132	0	0	0.02	10
0.103561	0.78248	0	0	0.02	10
0.115904	0.7352	0	0	0.02	10
0.139814	0.692499	0	0	0.02	10
0.17379	0.657111	0	0	0.02	10
0.215695	0.631308	0	0	0.02	10
0.262898	0.616763	0	0	0.02	10
0.312432	0.614439	0	0	0.02	10
0.361185	0.624531	0	0	0.02	10
0.406093	0.646455	0	0	0.02	10
0.444336	0.678883	0	0	0.02	10
0.473509	0.719828	0	0	0.02	10
0.491779	0.766767	0	0	0.02	10
0.498	0.8168	0	0	0.02	10
0.49178	0.866832	0	0	0.02	10
0.473509	0.913771	0	0	0.02	10
0.444336	0.954716	0	0	0.02	10
0.406094	0.987145	0	0	0.02	10
0.361186	1.00907	0	0	0.02	10
0.312433	1.01916	0	0	0.02	10
0.262899	1.01684	0	0	0.02	10
0.215696	1.00229	0	0	0.02	10
0.17379	0.97649	0	0	0.02	10
0.139815	0.941102	0	0	0.02	10
0.115904	0.898401	0	0	0.02	10
0.103561	0.85112	0	0	0.02	10
0.103561	0.80228	0	0	0.02	10
0.115904	0.755	0	0	0.02	10
0.139814	0.712299	0	0	0.02	10
0.17379	0.676911	0	0	0.02	10
0.215695	0.651108	0	0	0.02	10
0.262898	0.636563	0	0	0.02	10
0.312432	0.634239	0	0	0.02	10
0.361185	0.644331	0	0	0.02	10
0.406093	0.666255	0	0	0.02	10
0.444336	0.698683	0	0	0.02	10
0.473509	0.739628	0	0	0.02	10
0.491779	0.786567	0	0	0.02	10
0.498	0.8366	0	0	0.02	10
0.49178	0.886632	0	0	0.02	10
0.473509	0.933571	0	0	0.02	10
0.444336	0.974516	0	0	0.02	10
0.406094	1.00694	0	0	0.02	10
0.361186	1.02887	0	0	0.02	10
0.312433	1.03896	0	0	0.02	10
0.262899	1.03664	0	0	0.02	10
0.215696	1.02209	0	0	0.02	10
0.17379	0.99629	0	0	0.02	10
0.139815	0.960902	0	0	0.02	10
0.115904	0.918201	0	0	0.02	10
0.103561	0.87092	0	0	0.02	10
0.103561	0.82208	0	0	0.02	10
0.115904	0.7748	0	0	0.02	10
0.139814	0.732099	0	0	0.02	10
0.17379	0.696711	0	0	0.02	10
0.215695	0.670908	0	0	0.02	10
0.262898	0.656363	0	0	0.02	10
0.312432	0.654039	0	0	0.02	10
0.361185	0.664131	0	0	0.02	10
0.406093	0.686055	0	0	0.02	10
0.444336	0.718483	0	0	0.02	10
0.473509	0.759428	0	0	0.02	10
0.491779	0.806367	0	0	0.02	10
0.498	0.8564	0	0	0.02	10
0.49178	0.906432	0	0	0.02	10
0.473509	0.953371	0	0	0.02	10
0.444336	0.994316	0	0	0.02	10
0.406094	1.02674	0	0	0.02	10
0.361186	1.04867	0	0	0.02	10
0.312433	1.05876	0	0	0.02	10
0.262899	1.05644	0	0	0.02	10
0.215696	1.04189	0	0	0.02	10
0.17379	1.01609	0	0	0.02	10
0.139815	0.980702	0	0	0.02	10
0.115904	0.938001	0	0	0.02	10
0.103561	0.89072	0	0	0.02	10
0.103561	0.84188	0	0	0.02	10
0.115904	0.7946	0	0	0.02	10
0.139814	0.751899	0	0	0.02	10
0.17379	0.716511	0	0	0.02	10
0.215695	0.690708	0	0	0.02	10
0.262898	0.676163	0	0	0.02	10
0.312432	0.673839	0	0	0.02	10
0.361185	0.683931	0	0	0.02	10
0.406093	0.705855	0	0	0.02	10
0.444336	0.738283	0	0	0.02	10
0.473509	0.779228	0	0	0.02	10
0.491779	0.826167	0	0	0.02	10
0.498	0.8762	0	0	0.02	10
0.49178	0.926232	0	0	0.02	10
0.473509	0.973171	0	0	0.02	10
0.444336	1.01412	0	0	0.02	10
0.406094	1.04654	0	0	0.02	10
0.361186	1.06847	0	0	0.02	10
0.312433	1.07856	0	0	0.02	10
0.262899	1.07624	0	0	0.02	10
0.215696	1.06169	0	0	0.02	10
0.17379	1.03589	0	0	0.02	10
0.139815	1.0005	0	0	0.02	10
0.115904	0.957801	0	0	0.02	10
0.103561	0.91052	0	0	0.02	10
0.103561	0.86168	0	0	0.02	10
0.115904	0.8144	0	0	0.02	10
0.139814	0.771699	0	0	0.02	10
0.17379	0.736311	0	0	0.02	10
0.215695	0.710508	0	0	0.02	10
0.262898	0.695963	0	0	0.02	10
0.312432	0.693639	0	0	0.02	10
0.361185	0.703731	0	0	0.02	10
0.406093	0.725655	0	0	0.02	10
0.444335	0.758083	0	0	0.02	10
0.473509	0.799028	0	0	0.02	10
0.491779	0.845967	0	0	0.02	10
0.498	0.896	0	0	0.02	10
0.49178	0.946032	0	0	0.02	10
0.473509	0.992971	0	0	0.02	10
0.444336	1.03392	0	0	0.02	10
0.406094	1.06634	0	0	0.02	10
0.361186	1.08827	0	0	0.02	10
0.312433	1.09836	0	0	0.02	10
0.262899	1.09604	0	0	0.02	10
0.215696	1.08149	0	0	0.02	10
0.17379	1.05569	0	0	0.02	10
0.139815	1.0203	0	0	0.02	10
0.115904	0.977601	0	0	0.02	10
0.103561	0.93032	0	0	0.02	10
0.103561	0.88148	0	0	0.02	10
0.115904	0.8342	0	0	0.02	10
0.139814	0.791499	0	0	0.02	10
0.17379	0.756111	0	0	0.02	10
0.215695	0.730308	0	0	0.02	10
0.262898	0.715763	0	0	0.02	10
0.312432	0.713439	0	0	0.02	10
0.361185	0.723531	0	0	0.02	10
0.406093	0.745455	0	0	0.02	10
0.444335	0.777883	0	0	0.02	10
0.473509	0.818828	0	0	0.02	10
0.491779	0.865767	0	0	0.02	10
0.498	0.9158	0	0	0.02	10
0.49178	0.965832	0	0	0.02	10
0.473509	1.01277	0	0	0.02	10
0.444336	1.05372	0	0	0.02	10
0.406094	1.08614	0	0	0.02	10
0.361186	1.10807	0	0	0.02	10
0.312433	1.11816	0	0	0.02	10
0.262899	1.11584	0	0	0.02	10
0.215696	1.10129	0	0	0.02	10
0.17379	1.07549	0	0	0.02	10
0.139815	1.0401	0	0	0.02	10
0.115904	0.997401	0	0	0.02	10
0.103561	0.95012	0	0	0.02	10
0.103561	0.90128	0	0	0.02	10
0.115904	0.854	0	0	0.02	10
0.139814	0.811299	0	0	0.02	10
0.17379	0.775911	0	0	0.02	10
0.215695	0.750108	0	0	0.02	10
0.262898	0.735563	0	0	0.02	10
0.312432	0.733239	0	0	0.02	10
0.361185	0.743331	0	0	0.02	10
0.406093	0.765255	0	0	0.02	10
0.444335	0.797683	0	0	0.02	10
0.473508	0.838628	0	0	0.02	10
0.491779	0.885567	0	0	0.02	10
0.498	0.9356	0	0	0.02	10
0.49178	0.985632	0	0	0.02	10
0.473509	1.03257	0	0	0.02	10
0.444336	1.07352	0	0	0.02	10
0.406094	1.10594	0	0	0.02	10
0.361186	1.12787	0	0	0.02	10
0.312433	1.13796	0	0	0.02	10
0.262899	1.13564	0	0	0.02	10
0.215696	1.12109	0	0	0.02	10
0.17379	1.09529	0	0	0.02	10
0.139815	1.0599	0	0	0.02	10
0.115904	1.0172	0	0	0.02	10
0.103561	0.96992	0	0	0.02	10
0.103561	0.92108	0	0	0.02	10
0.115904	0.8738	0	0	0.02	10
0.139814	0.831099	0	0	0.02	10
0.17379	0.795711	0	0	0.02	10
0.215695	0.769908	0	0	0.02	10
0.262898	0.755363	0	0	0.02	10
0.312432	0.753039	0	0	0.02	10
0.361185	0.763131	0	0	0.02	10
0.406093	0.785055	0	0	0.02	10
0.444335	0.817483	0	0	0.02	10
0.473508	0.858428	0	0	0.02	10
0.491779	0.905367	0	0	0.02	10
0.498	0.9554	0	0	0.02	10
0.49178	1.00543	0	0	0.02	10
0.473509	1.05237	0	0	0.02	10
0.444336	1.09332	0	0	0.02	10
0.406094	1.12574	0	0	0.02	10
0.361186	1.14767	0	0	0.02	10
0.312433	1.15776	0	0	0.02	10
0.262899	1.15544	0	0	0.02	10
0.215696	1.14089	0	0	0.02	10
0.17379	1.11509	0	0	0.02	10
0.139815	1.0797	0	0	0.02	10
0.115904	1.037	0	0	0.02	10
0.103561	0.98972	0	0	0.02	10
0.103561	0.940881	0	0	0.02	10
0.115904	0.8936	0	0	0.02	10
0.139814	0.850899	0	0	0.02	10
0.17379	0.815511	0	0	0.02	10
0.215695	0.789708	0	0	0.02	10
0.262898	0.775163	0	0	0.02	10
0.312432	0.772839	0	0	0.02	10
0.361185	0.782931	0	0	0.02	10
0.406093	0.804855	0	0	0.02	10
0.444335	0.837283	0	0	0.02	10
0.473508	0.878228	0	0	0.02	10
0.491779	0.925167	0	0	0.02	10
0.498	0.975199	0	0	0.02	10
0.49178	1.02523	0	0	0.02	10
0.473509	1.07217	0	0	0.02	10
0.444336	1.11312	0	0	0.02	10
0.406094	1.14554	0	0	0.02	10
0.361186	1.16747	0	0	0.02	10
0.312433	1.17756	0	0	0.02	10
0.262899	1.17524	0	0	0.02	10
0.215696	1.16069	0	0	0.02	10
0.17379	1.13489	0	0	0.02	10
0.139815	1.0995	0	0	0.02	10
0.115904	1.0568	0	0	0.02	10
0.103561	1.00952	0	0	0.02	10
0.103561	0.960681	0	0	0.02	10
0.115904	0.9134	0	0	0.02	10
0.139814	0.870699	0	0	0.02	10
0.17379	0.835311	0	0	0.02	10
0.215695	0.809508	0	0	0.02	10
0.262898	0.794963	0	0	0.02	10
0.312432	0.792639	0	0	0.02	10
0.361185	0.802731	0	0	0.02	10
0.406093	0.824655	0	0	0.02	10
0.444335	0.857083	0	0	0.02	10
0.473508	0.898028	0	0	0.02	10
0.491779	0.944967	0	0	0.02	10
0.498	0.994999	0	0	0.02	10
0.49178	1.04503	0	0	0.02	10
0.473509	1.09197	0	0	0.02	10
0.444336	1.13292	0	0	0.02	10
0.406094	1.16534	0	0	0.02	10
0.361186	1.18727	0	0	0.02	10
0.312433	1.19736	0	0	0.02	10
0.262899	1.19504	0	0	0.02	10
0.215696	1.18049	0	0	0.02	10
0.17379	1.15469	0	0	0.02	10
0.139815	1.1193	0	0	0.02	10
0.115904	1.0766	0	0	0.02	10
0.103561	1.02932	0	0	0.02	10
0.103561	0.980481	0	0	0.02	10
0.115904	0.9332	0	0	0.02	10
0.139814	0.890499	0	0	0.02	10
0.17379	0.855111	0	0	0.02	10
0.215695	0.829308	0	0	0.02	10
0.262898	0.814763	0	0	0.02	10
0.312432	0.812439	0	0	0.02	10
0.361185	0.822531	0	0	0.02	10
0.406093	0.844455	0	0	0.02	10
0.444335	0.876883	0	0	0.02	10
0.473508	0.917828	0	0	0.02	10
0.491779	0.964767	0	0	0.02	10
0.498	1.0148	0	0	0.02	10
0.49178	1.06483	0	0	0.02	10
0.473509	1.11177	0	0	0.02	10
0.444336	1.15272	0	0	0.02	10
0.406094	1.18514	0	0	0.02	10
0.361186	1.20707	0	0	0.02	10
0.312433	1.21716	0	0	0.02	10
0.262899	1.21484	0	0	0.02	10
0.215696	1.20029	0	0	0.02	10
0.17379	1.17449	0	0	0.02	10
0.139815	1.1391	0	0	0.02	10
0.115904	1.0964	0	0	0.02	10
0.103561	1.04912	0	0	0.02	10
0.103561	1.00028	0	0	0.02	10
0.115904	0.953	0	0	0.02	10
0.139814	0.910299	0	0	0.02	10
0.17379	0.874911	0	0	0.02	10
0.215695	0.849108	0	0	0.02	10
0.262898	0.834563	0	0	0.02	10
0.312432	0.832239	0	0	0.02	10
0.361185	0.842331	0	0	0.02	10
0.406093	0.864255	0	0	0.02	10
0.444335	0.896683	0	0	0.02	10
0.473508	0.937628	0	0	0.02	10
0.491779	0.984567	0	0	0.02	10
0.498	1.0346	0	0	0.02	10
0.49178	1.08463	0	0	0.02	10
0.473509	1.13157	0	0	0.02	10
0.444336	1.17252	0	0	0.02	10
0.406094	1.20494	0	0	0.02	10
0.361186	1.22687	0	0	0.02	10
0.312433	1.23696	0	0	0.02	10
0.262899	1.23464	0	0	0.02	10
0.215696	1.22009	0	0	0.02	10
0.17379	1.19429	0	0	0.02	10
0.139815	1.1589	0	0	0.02	10
0.115904	1.1162	0	0	0.02	10
0.103561	1.06892	0	0	0.02	10
0.103561	1.02008	0	0	0.02	10
0.115904	0.9728	0	0	0.02	10
0.139814	0.930099	0	0	0.02	10
0.17379	0.894711	0	0	0.02	10
0.215695	0.868908	0	0	0.02	10
0.262898	0.854363	0	0	0.02	10
0.312432	0.852039	0	0	0.02	10
0.361185	0.862131	0	0	0.02	10
0.406093	0.884055	0	0	0.02	10
0.444335	0.916483	0	0	0.02	10
0.473508	0.957428	0	0	0.02	10
0.491779	1.00437	0	0	0.02	10
0.498	1.0544	0	0	0.02	10
